image_name,object_id,category_id,object_area,image_area,object_area_percentage,background_removed
000000154425.jpg,1,38,8362,272000,3.074264705882353,False
000000147729.jpg,9,1,7753,187500,4.134933333333334,False
000000579307.jpg,2,38,23832,307200,7.7578125,False
000000130586.jpg,1,38,17144,273280,6.273419203747073,False
000000007511.jpg,0,1,14960,307200,4.869791666666667,False
000000340697.jpg,0,44,7312,166500,4.391591591591592,False
000000494427.jpg,0,73,193096,307200,62.85677083333333,False
000000410880.jpg,0,15,9736,187500,5.1925333333333334,False
000000054593.jpg,3,1,10082,273280,3.68925644028103,False
000000137294.jpg,0,1,52356,273280,19.15837236533958,False
000000116208.jpg,0,44,8060,307200,2.6236979166666665,False
000000450303.jpg,3,1,10087,307200,3.2835286458333335,False
000000494427.jpg,1,76,35700,307200,11.62109375,False
000000410880.jpg,1,88,39952,187500,21.307733333333335,False
000000340697.jpg,2,44,7698,166500,4.623423423423423,False
000000137294.jpg,2,79,35381,273280,12.946794496487119,False
000000116208.jpg,5,47,14587,307200,4.748372395833334,False
000000181796.jpg,0,67,206330,230400,89.55295138888889,False
000000054593.jpg,6,1,10276,273280,3.760245901639344,False
000000091654.jpg,0,50,21102,307200,6.869140625,False
000000116208.jpg,6,59,90309,307200,29.397460937499996,False
000000002431.jpg,0,46,13614,292480,4.654677242888402,False
000000181796.jpg,1,46,13117,230400,5.693142361111111,False
000000116208.jpg,7,59,7152,307200,2.328125,False
000000349184.jpg,0,1,16582,273920,6.053592289719626,False
000000091654.jpg,1,67,47981,307200,15.618815104166666,False
000000002431.jpg,1,47,11348,292480,3.8799234135667398,False
000000054593.jpg,9,3,16332,273280,5.976288056206089,False
000000181796.jpg,2,47,5995,230400,2.6019965277777777,False
000000116208.jpg,12,62,9145,307200,2.9768880208333335,False
000000311180.jpg,1,1,127398,307200,41.470703125,False
000000349184.jpg,3,15,79362,273920,28.972692757009344,False
000000091654.jpg,2,51,230297,307200,74.96647135416666,False
000000340697.jpg,6,44,4643,166500,2.7885885885885884,False
000000181796.jpg,5,49,4763,230400,2.067274305555556,False
000000054593.jpg,10,3,10029,273280,3.6698624121779857,False
000000058029.jpg,1,81,7714,305920,2.5215742677824267,False
000000472046.jpg,3,79,11784,272000,4.33235294117647,False
000000340697.jpg,7,44,8052,166500,4.8360360360360355,False
000000298396.jpg,2,67,40149,307200,13.069335937500002,False
000000116208.jpg,17,44,6577,307200,2.140950520833333,False
000000074058.jpg,5,3,5759,273280,2.107362412177986,False
000000002431.jpg,7,1,9364,292480,3.2015864332603936,False
000000298396.jpg,3,51,6792,307200,2.2109375,False
000000116208.jpg,19,67,36599,307200,11.913736979166668,False
000000111951.jpg,0,70,16070,272000,5.908088235294118,False
000000340697.jpg,9,44,3360,166500,2.018018018018018,False
000000002431.jpg,8,1,9012,292480,3.0812363238512037,False
000000111951.jpg,1,81,6016,272000,2.211764705882353,False
000000298396.jpg,14,79,12435,307200,4.0478515625,False
000000352584.jpg,0,70,48175,187500,25.693333333333335,False
000000134096.jpg,1,81,21246,307200,6.916015624999999,False
000000052017.jpg,0,5,36173,272000,13.298897058823531,False
000000446651.jpg,0,3,43693,272640,16.02589495305164,False
000000134096.jpg,2,70,6607,307200,2.1507161458333335,False
000000446651.jpg,1,4,14626,272640,5.364583333333333,False
000000327601.jpg,0,1,35666,166500,21.421021021021023,False
000000526392.jpg,0,3,18255,166500,10.963963963963964,False
000000446651.jpg,2,1,55309,272640,20.286458333333332,False
000000194875.jpg,0,4,65361,367360,17.79208405923345,False
000000227478.jpg,0,1,21151,307200,6.885091145833333,False
000000327601.jpg,1,86,6401,166500,3.844444444444445,False
000000446651.jpg,3,1,16363,272640,6.00168720657277,False
000000227478.jpg,1,1,14036,307200,4.569010416666667,False
000000526392.jpg,2,3,16163,166500,9.707507507507508,False
000000033707.jpg,0,25,27870,374544,7.441048314750737,False
000000227478.jpg,3,15,25687,307200,8.361653645833334,False
000000033707.jpg,1,25,11557,374544,3.0856187791020546,False
000000580757.jpg,0,11,38171,272000,14.033455882352941,False
000000165039.jpg,0,3,11154,273280,4.081528103044497,False
000000080666.jpg,1,15,121865,409600,29.752197265625004,False
000000165039.jpg,3,6,73656,273280,26.95257611241218,False
000000579818.jpg,0,7,37937,230400,16.465711805555554,False
000000166287.jpg,15,21,7656,307200,2.4921875,False
000000101420.jpg,0,63,108424,187500,57.82613333333333,False
000000423229.jpg,0,7,47595,270720,17.58089539007092,False
000000148719.jpg,1,8,26014,307200,8.468098958333334,False
000000101420.jpg,1,17,8621,187500,4.5978666666666665,False
000000489842.jpg,4,1,17263,362240,4.765625,False
000000334555.jpg,3,8,7869,272640,2.886223591549296,False
000000489842.jpg,5,1,16276,362240,4.493153710247349,False
000000277020.jpg,2,1,22215,230400,9.641927083333334,False
000000334555.jpg,17,21,46800,272640,17.16549295774648,False
000000047828.jpg,0,9,6165,203520,3.0291863207547167,False
000000526751.jpg,0,9,28546,273280,10.445696721311476,False
000000061418.jpg,0,62,6745,293120,2.301105349344978,False
000000411665.jpg,1,17,35592,273280,13.024004683840747,False
000000277020.jpg,3,1,52298,230400,22.698784722222225,False
000000061418.jpg,1,62,10326,293120,3.5227893013100435,False
000000183716.jpg,2,1,76446,176500,43.31218130311615,False
000000094336.jpg,0,17,46283,168000,27.54940476190476,False
000000008532.jpg,1,1,98065,272640,35.96867664319249,False
000000271997.jpg,1,1,229700,312320,73.54636270491804,False
000000183716.jpg,3,62,4796,176500,2.7172804532577906,False
000000094336.jpg,1,81,61945,168000,36.87202380952381,False
000000183716.jpg,4,1,65285,176500,36.98866855524079,False
000000068409.jpg,1,1,22959,168320,13.64009030418251,False
000000277020.jpg,9,1,51435,230400,22.32421875,False
000000250282.jpg,3,1,8797,272640,3.226599178403756,False
000000002299.jpg,4,1,4502,151000,2.9814569536423843,False
000000421455.jpg,0,18,15268,187500,8.142933333333334,False
000000011051.jpg,0,32,6898,343040,2.0108442164179103,False
000000002299.jpg,5,1,4810,151000,3.185430463576159,False
000000390555.jpg,4,1,10115,278400,3.6332614942528734,False
000000066038.jpg,12,28,7697,307200,2.5055338541666665,False
000000421455.jpg,2,1,25169,187500,13.423466666666666,False
000000390555.jpg,5,1,8825,278400,3.1698994252873565,False
000000068409.jpg,5,1,7634,168320,4.535408745247149,False
000000011051.jpg,2,1,130900,343040,38.15881529850746,False
000000421455.jpg,3,3,130642,187500,69.67573333333334,False
000000360960.jpg,3,1,13508,272640,4.954518779342723,False
000000390555.jpg,6,1,7792,278400,2.7988505747126435,False
000000002299.jpg,8,1,4144,151000,2.744370860927152,False
000000360960.jpg,4,1,10260,272640,3.7632042253521125,False
000000464522.jpg,1,18,93054,316160,29.432565789473685,False
000000002299.jpg,9,1,3585,151000,2.3741721854304636,False
000000454750.jpg,1,24,60145,273280,22.008562646370024,False
000000360960.jpg,5,1,7085,272640,2.5986649061032865,False
000000002299.jpg,11,1,3756,151000,2.487417218543046,False
000000506656.jpg,0,19,46628,307200,15.178385416666668,False
000000390555.jpg,10,1,9668,278400,3.4727011494252875,False
000000068409.jpg,9,1,21281,168320,12.643179657794676,False
000000506656.jpg,2,1,10335,307200,3.3642578125000004,False
000000509735.jpg,1,24,9578,273920,3.496641355140187,False
000000390555.jpg,11,1,7976,278400,2.8649425287356323,False
000000506656.jpg,4,19,17516,307200,5.701822916666666,False
000000045728.jpg,1,49,14178,307200,4.615234375,False
000000417285.jpg,0,47,17083,204800,8.34130859375,False
000000509735.jpg,4,25,12174,273920,4.444363317757009,False
000000272566.jpg,13,53,14619,288640,5.064786585365854,False
000000417285.jpg,3,61,18073,204800,8.82470703125,False
000000535306.jpg,0,1,16714,166500,10.038438438438439,False
000000417285.jpg,5,61,11011,204800,5.37646484375,False
000000043816.jpg,2,1,10875,272640,3.988776408450704,False
000000455555.jpg,1,1,16507,352000,4.689488636363636,False
000000093353.jpg,1,84,6869,307200,2.236002604166667,False
000000030504.jpg,0,1,31316,307200,10.194010416666668,False
000000455555.jpg,2,41,7177,352000,2.0389204545454547,False
000000226130.jpg,0,58,100833,272640,36.983934859154935,False
000000030504.jpg,1,35,6979,307200,2.271809895833333,False
000000226130.jpg,1,58,34195,272640,12.54218016431925,False
000000093353.jpg,3,62,7205,307200,2.3453776041666665,False
000000030504.jpg,2,27,7383,307200,2.4033203125,False
000000283113.jpg,0,58,88363,307200,28.763997395833336,False
000000097278.jpg,1,36,9304,292480,3.1810722100656457,False
000000283113.jpg,1,58,36688,307200,11.942708333333334,False
000000091779.jpg,2,58,93030,307200,30.283203125000004,False
000000430056.jpg,0,54,18836,187500,10.045866666666667,False
000000532493.jpg,0,1,8232,261120,3.1525735294117645,False
000000091779.jpg,3,58,48426,307200,15.763671874999998,False
000000430056.jpg,1,76,9140,187500,4.874666666666667,False
000000000885.jpg,0,1,10748,273280,3.932962529274005,False
000000045550.jpg,2,1,117620,307200,38.287760416666664,False
000000091779.jpg,4,47,7438,307200,2.4212239583333335,False
000000156643.jpg,1,1,35031,307200,11.4033203125,False
000000156643.jpg,3,1,7990,307200,2.6009114583333335,False
000000378284.jpg,0,1,46667,273280,17.076624707259953,False
000000279541.jpg,3,59,6882,305920,2.249607740585774,False
000000279541.jpg,9,1,7272,305920,2.377092050209205,False
000000039551.jpg,1,1,20647,273280,7.555254683840749,False
000000156643.jpg,6,47,6810,307200,2.216796875,False
000000378284.jpg,3,67,206947,273280,75.7270930913349,False
000000229849.jpg,1,1,24104,273280,8.820257611241217,False
000000143572.jpg,0,1,12477,271360,4.597951061320755,False
000000193348.jpg,0,90,6602,272640,2.4215082159624415,False
000000378284.jpg,5,1,9652,273280,3.5319086651053864,False
000000156076.jpg,2,1,18594,305920,6.0780596234309625,False
000000193348.jpg,1,1,175181,272640,64.25359448356808,False
000000156643.jpg,9,1,14404,307200,4.688802083333334,False
000000572678.jpg,5,67,42729,272000,15.709191176470588,False
000000056344.jpg,1,72,34024,307200,11.075520833333332,False
000000156643.jpg,13,67,12074,307200,3.930338541666667,False
000000343524.jpg,1,1,27994,286080,9.785374720357943,False
000000056344.jpg,4,76,10312,307200,3.3567708333333335,False
000000156643.jpg,14,67,18286,307200,5.952473958333333,False
000000572678.jpg,30,62,8458,272000,3.1095588235294116,False
000000106235.jpg,1,64,8061,307200,2.6240234375,False
000000388056.jpg,2,1,8857,166000,5.335542168674698,False
000000156643.jpg,19,88,28631,307200,9.319986979166666,False
000000395801.jpg,5,1,6950,307200,2.262369791666667,False
000000343218.jpg,8,3,7911,273920,2.888069509345794,False
000000156076.jpg,9,59,9476,305920,3.097541841004184,False
000000388056.jpg,3,1,14464,166000,8.713253012048193,False
000000205105.jpg,1,1,17239,273920,6.2934433411214945,False
000000388056.jpg,5,1,11877,166000,7.154819277108433,False
000000156076.jpg,14,1,35668,305920,11.659257322175733,False
000000259690.jpg,5,1,15916,307200,5.180989583333333,False
000000106235.jpg,7,62,12064,307200,3.927083333333333,False
000000232684.jpg,0,1,96365,273280,35.262368266978925,False
000000235836.jpg,2,62,14952,273280,5.471311475409836,False
000000106235.jpg,8,67,22032,307200,7.171875,False
000000156076.jpg,18,67,150937,305920,49.3387160041841,False
000000371677.jpg,0,72,34739,307200,11.308268229166666,False
000000513283.jpg,2,67,11399,332800,3.4251802884615388,False
000000235836.jpg,3,62,9479,273280,3.4686036299765806,False
000000497599.jpg,0,62,8189,273280,2.9965603044496487,False
000000176446.jpg,1,84,57482,307200,18.711588541666664,False
000000236914.jpg,0,67,53718,287360,18.693624721603562,False
000000497599.jpg,1,1,138600,273280,50.7172131147541,False
000000371677.jpg,7,47,10713,307200,3.4873046875,False
000000290843.jpg,0,17,27460,273920,10.02482476635514,False
000000236914.jpg,1,88,87001,287360,30.275960467706014,False
000000415238.jpg,0,64,34035,303360,11.219343354430379,False
000000371677.jpg,8,73,24586,307200,8.003255208333334,False
000000144784.jpg,0,1,10264,187500,5.4741333333333335,False
000000497599.jpg,4,1,8856,273280,3.240632318501171,False
000000236914.jpg,2,88,29132,287360,10.137806236080179,False
000000415238.jpg,2,62,16754,303360,5.522811181434599,False
000000236914.jpg,3,62,11259,287360,3.9180818485523385,False
000000290843.jpg,2,65,137441,273920,50.175598714953274,False
000000290843.jpg,3,73,70593,273920,25.771393107476637,False
000000167486.jpg,0,2,16840,307200,5.481770833333333,False
000000497599.jpg,7,1,20918,273280,7.654420374707261,False
000000163562.jpg,0,1,69486,166500,41.733333333333334,False
000000488673.jpg,0,44,7270,307200,2.3665364583333335,False
000000167486.jpg,3,1,20346,307200,6.623046874999999,False
000000163562.jpg,1,34,6662,166500,4.001201201201201,False
000000570169.jpg,0,88,64880,270720,23.965721040189123,False
000000167486.jpg,9,72,33178,307200,10.800130208333334,False
000000488673.jpg,3,1,48217,307200,15.695638020833332,False
000000080057.jpg,0,88,66373,270720,24.517213356973997,False
000000010977.jpg,0,70,4032,187500,2.1504,False
000000191013.jpg,2,3,10991,303360,3.6230880801687766,False
000000488673.jpg,4,1,36594,307200,11.912109375,False
000000224807.jpg,4,1,7900,273920,2.884053738317757,False
000000191013.jpg,3,8,7431,303360,2.4495648734177213,False
000000136355.jpg,8,82,14790,273280,5.412031615925058,False
000000224807.jpg,5,1,6853,273920,2.5018253504672896,False
000000232563.jpg,0,28,65728,307200,21.395833333333332,False
000000136355.jpg,15,64,7395,273280,2.706015807962529,False
000000032285.jpg,0,70,11929,270720,4.406397754137116,False
000000232563.jpg,2,1,105207,307200,34.2470703125,False
000000224807.jpg,7,1,43750,273920,15.971816588785046,False
000000232563.jpg,4,1,24048,307200,7.828125,False
000000102707.jpg,0,44,41970,374544,11.20562604126618,False
000000131273.jpg,0,18,138637,307200,45.129231770833336,False
000000102707.jpg,1,47,23752,374544,6.34157802554573,False
000000206411.jpg,1,70,76742,307200,24.981119791666668,False
000000472375.jpg,0,18,79650,374544,21.265859284890425,False
000000224807.jpg,40,1,54177,273920,19.778402453271028,False
000000472375.jpg,1,4,56295,374544,15.030276816608998,False
000000134886.jpg,1,5,7721,307200,2.513346354166667,False
000000165518.jpg,1,1,20365,374544,5.437278397197659,False
000000485895.jpg,0,25,6378,166000,3.8421686746987955,False
000000177934.jpg,13,8,25973,307200,8.454752604166666,False
000000571718.jpg,28,67,5945,273280,2.175424473067916,False
000000287545.jpg,1,25,31834,307200,10.362630208333332,False
000000289222.jpg,0,10,11365,307200,3.6995442708333335,False
000000310072.jpg,0,3,15034,245120,6.133322454308094,False
000000577182.jpg,2,15,20821,273280,7.618925644028103,False
000000310072.jpg,1,3,7185,245120,2.931217362924282,False
000000372819.jpg,5,1,5931,272640,2.1753961267605635,False
000000289222.jpg,2,10,21135,307200,6.8798828125,False
000000087144.jpg,2,1,27798,307200,9.048828125,False
000000289222.jpg,3,6,12457,307200,4.055013020833333,False
000000087144.jpg,3,15,14892,307200,4.84765625,False
000000420916.jpg,1,1,6227,256000,2.432421875,False
000000087144.jpg,4,15,14082,307200,4.583984375,False
000000420916.jpg,2,15,31550,256000,12.32421875,False
000000087144.jpg,5,15,8448,307200,2.75,False
000000453584.jpg,0,15,25762,307200,8.386067708333334,False
000000296224.jpg,2,6,167336,307200,54.471354166666664,False
000000087144.jpg,6,1,6955,307200,2.2639973958333335,False
000000284296.jpg,0,25,7150,273280,2.6163641686182673,False
000000087144.jpg,8,15,14685,307200,4.7802734375,False
000000284991.jpg,0,44,8141,273920,2.9720356308411215,False
000000122927.jpg,0,16,11184,231040,4.840720221606648,False
000000439715.jpg,0,19,33258,307200,10.826171875,False
000000078843.jpg,0,1,108496,307200,35.31770833333333,False
000000389566.jpg,8,20,5534,273280,2.025029274004684,False
000000439715.jpg,1,1,8154,307200,2.654296875,False
000000013659.jpg,0,62,10554,307200,3.435546875,False
000000439715.jpg,16,1,12194,307200,3.969401041666667,False
000000013659.jpg,2,62,11738,307200,3.8209635416666665,False
000000203488.jpg,0,14,11292,307200,3.67578125,False
000000419096.jpg,0,7,100698,374544,26.885492759195177,False
000000203488.jpg,1,15,19770,307200,6.435546875000001,False
000000253386.jpg,1,1,7934,166500,4.765165165165166,False
000000466125.jpg,0,28,48480,273280,17.740046838407494,False
000000253386.jpg,2,1,17682,166500,10.61981981981982,False
000000466125.jpg,1,1,81760,273280,29.918032786885245,False
000000530854.jpg,1,28,57405,272000,21.104779411764707,False
000000414795.jpg,2,1,6900,307200,2.24609375,False
000000466125.jpg,2,27,7257,273280,2.655518149882904,False
000000013659.jpg,10,1,9631,307200,3.135091145833333,False
000000138492.jpg,0,18,85635,273280,31.335992388758783,False
000000338624.jpg,1,62,11268,230400,4.890625,False
000000530854.jpg,2,28,13949,272000,5.128308823529411,False
000000351810.jpg,6,33,9264,187500,4.9408,False
000000013659.jpg,11,73,6865,307200,2.2347005208333335,False
000000466125.jpg,4,67,6158,273280,2.253366510538642,False
000000338624.jpg,7,1,7725,230400,3.3528645833333335,False
000000414795.jpg,8,22,10714,307200,3.487630208333333,False
000000530854.jpg,3,28,6338,272000,2.3301470588235293,False
000000466125.jpg,6,1,7767,273280,2.842139929742389,False
000000263463.jpg,0,18,6721,273280,2.459382318501171,False
000000378454.jpg,0,1,11291,273280,4.131659836065574,False
000000263463.jpg,1,3,150876,273280,55.20930913348946,False
000000297698.jpg,0,1,6287,282240,2.227536848072562,False
000000414795.jpg,10,22,12800,307200,4.166666666666666,False
000000226592.jpg,0,65,126596,307200,41.20963541666667,False
000000227686.jpg,0,19,74603,273280,27.299107142857142,False
000000020059.jpg,0,24,7237,273280,2.648199648711944,False
000000414795.jpg,13,22,9579,307200,3.1181640625,False
000000020059.jpg,1,24,11071,273280,4.051156323185012,False
000000439522.jpg,0,1,84020,273920,30.673189252336446,False
000000247917.jpg,0,1,23460,374544,6.2636165577342044,False
000000424721.jpg,0,53,3925,187500,2.0933333333333337,False
000000026690.jpg,0,1,10341,273280,3.784031030444965,False
000000424721.jpg,4,57,15079,187500,8.042133333333332,False
000000479448.jpg,5,52,6860,187500,3.658666666666667,False
000000176901.jpg,1,1,8336,229760,3.6281337047353763,False
000000026690.jpg,9,1,6669,273280,2.4403542154566744,False
000000334767.jpg,0,1,4290,166500,2.5765765765765765,False
000000176901.jpg,5,1,5895,229760,2.5657207520891365,False
000000558854.jpg,4,51,28224,187500,15.0528,False
000000194471.jpg,1,41,4168,167000,2.4958083832335327,False
000000247917.jpg,3,1,25070,374544,6.693472596010082,False
000000479448.jpg,7,52,10897,187500,5.811733333333334,False
000000334767.jpg,6,1,3489,166500,2.0954954954954954,False
000000558854.jpg,5,54,4816,187500,2.5685333333333333,False
000000420281.jpg,0,1,209786,307200,68.28971354166666,False
000000247917.jpg,4,1,29107,374544,7.771316587637234,False
000000479448.jpg,8,52,4317,187500,2.3024,False
000000334767.jpg,8,1,3970,166500,2.3843843843843846,False
000000533206.jpg,1,54,47524,273280,17.390222482435597,False
000000558854.jpg,6,54,18973,187500,10.118933333333334,False
000000089670.jpg,1,61,81970,273280,29.994877049180328,False
000000479448.jpg,10,52,4497,187500,2.3983999999999996,False
000000334767.jpg,9,1,4312,166500,2.5897897897897897,False
000000479448.jpg,12,47,13422,187500,7.158399999999999,False
000000533206.jpg,3,46,5466,273280,2.000146370023419,False
000000247917.jpg,14,1,28646,374544,7.648233585373148,False
000000479448.jpg,15,52,6050,187500,3.2266666666666666,False
000000404805.jpg,1,1,13098,273280,4.792886416861827,False
000000482275.jpg,1,1,63607,307200,20.705403645833336,False
000000002261.jpg,0,1,5821,273280,2.1300497658079625,False
000000334483.jpg,2,1,14020,307200,4.563802083333333,False
000000482275.jpg,4,61,7777,307200,2.531575520833333,False
000000334483.jpg,3,61,9468,307200,3.08203125,False
000000361238.jpg,0,1,37722,307200,12.279296875,False
000000108253.jpg,0,44,27123,307200,8.8291015625,False
000000012576.jpg,2,47,12479,307200,4.062174479166666,False
000000334483.jpg,9,1,11739,307200,3.8212890625000004,False
000000036844.jpg,7,2,8239,307200,2.6819661458333335,False
000000361238.jpg,3,59,45447,307200,14.7939453125,False
000000108253.jpg,1,67,209235,307200,68.1103515625,False
000000003934.jpg,7,1,4194,187500,2.2367999999999997,False
000000334483.jpg,13,1,37983,307200,12.3642578125,False
000000036844.jpg,11,72,9563,307200,3.1129557291666665,False
000000334483.jpg,14,1,11593,307200,3.773763020833333,False
000000012576.jpg,11,67,227368,307200,74.01302083333333,False
000000036844.jpg,12,82,8826,307200,2.873046875,False
000000319935.jpg,6,65,10857,254720,4.262327261306533,False
000000571893.jpg,5,79,21356,273920,7.79643691588785,False
000000334483.jpg,16,31,10975,307200,3.5725911458333335,False
000000012576.jpg,12,1,7541,307200,2.4547526041666665,False
000000447314.jpg,0,1,7736,293120,2.6391921397379914,False
000000361238.jpg,9,67,132513,307200,43.1357421875,False
000000014439.jpg,2,38,25174,258560,9.736231435643566,False
000000181303.jpg,0,1,11573,229120,5.051064944134078,False
000000026465.jpg,2,1,20697,187500,11.0384,False
000000058350.jpg,0,63,45889,307200,14.937825520833334,False
000000014439.jpg,4,1,7998,258560,3.093285891089109,False
000000058350.jpg,1,1,55456,307200,18.052083333333332,False
000000181303.jpg,1,38,5433,229120,2.371246508379888,False
000000026465.jpg,3,73,70018,187500,37.342933333333335,False
000000014439.jpg,10,1,5499,258560,2.1267790841584158,False
000000058350.jpg,2,1,89050,307200,28.987630208333332,False
000000246968.jpg,15,79,8541,273920,3.118063668224299,False
000000058350.jpg,4,59,7815,307200,2.5439453125,False
000000349837.jpg,0,82,8747,166500,5.253453453453454,False
000000561366.jpg,0,77,20452,307200,6.657552083333333,False
000000349837.jpg,1,82,12315,166500,7.396396396396396,False
000000213035.jpg,2,1,44900,273280,16.43003512880562,False
000000349837.jpg,2,82,23312,166500,14.001201201201201,False
000000380913.jpg,5,1,21693,273920,7.919465537383178,False
000000517687.jpg,0,77,43238,230400,18.766493055555557,False
000000213035.jpg,3,1,17753,273280,6.49626756440281,False
000000057150.jpg,0,1,1638,76800,2.1328125,False
000000517687.jpg,1,77,52232,230400,22.67013888888889,False
000000213035.jpg,5,1,81996,273280,30.004391100702577,False
000000380913.jpg,7,1,21871,273920,7.9844480140186915,False
000000057150.jpg,1,1,1566,76800,2.0390625,False
000000286182.jpg,7,67,35327,305920,11.547790271966527,False
000000517687.jpg,2,67,121395,230400,52.68880208333333,False
000000350002.jpg,0,1,128972,273280,47.194086651053865,False
000000380913.jpg,8,1,22540,273920,8.228679906542057,False
000000057150.jpg,2,1,3732,76800,4.859375,False
000000349837.jpg,5,82,12832,166500,7.706906906906907,False
000000399205.jpg,3,1,62665,307200,20.398763020833332,False
000000334399.jpg,0,85,9543,307200,3.1064453125,False
000000057150.jpg,4,88,12005,76800,15.631510416666666,False
000000356248.jpg,2,62,21798,305920,7.125392259414226,False
000000399205.jpg,4,1,31027,307200,10.099934895833334,False
000000334399.jpg,1,1,21098,307200,6.867838541666667,False
000000286182.jpg,13,51,9872,305920,3.2269874476987446,False
000000226417.jpg,9,1,3648,166500,2.190990990990991,False
000000363666.jpg,5,1,14996,268160,5.5921837708830555,False
000000057150.jpg,11,27,2715,76800,3.5351562500000004,False
000000286182.jpg,16,51,6559,305920,2.144024581589958,False
000000169996.jpg,2,3,15679,307200,5.103841145833334,False
000000363666.jpg,6,1,25085,268160,9.354489856801909,False
000000399205.jpg,6,1,62322,307200,20.287109375,False
000000363666.jpg,7,1,10803,268160,4.028565035799523,False
0000000123480.jpg,2,1,59494,307200,19.366536458333332,False
000000399205.jpg,11,1,19188,307200,6.24609375,False
000000363666.jpg,14,1,5574,268160,2.0786097852028638,False
000000169996.jpg,15,8,7046,307200,2.293619791666667,False
000000507235.jpg,2,67,339770,374544,90.7156435558973,False
000000057150.jpg,22,1,7173,76800,9.33984375,False
000000056127.jpg,5,82,10174,371200,2.740840517241379,False
000000481573.jpg,1,41,181205,408960,44.30873435054773,False
000000274687.jpg,0,62,18367,307200,5.978841145833334,False
000000164637.jpg,0,81,11582,307200,3.770182291666667,False
000000493286.jpg,0,3,65605,229760,28.553708217270195,False
000000363666.jpg,32,62,7719,268160,2.878505369928401,False
000000274687.jpg,1,2,143981,307200,46.868815104166664,False
000000102644.jpg,0,70,16173,187500,8.6256,False
000000571804.jpg,0,70,6943,272640,2.546581572769953,False
000000493286.jpg,1,5,53984,229760,23.495821727019496,False
000000348216.jpg,1,70,7358,307200,2.3951822916666665,False
000000274687.jpg,2,65,91821,307200,29.8896484375,False
000000348216.jpg,5,70,44240,307200,14.401041666666666,False
000000571804.jpg,1,51,5933,272640,2.176129694835681,False
000000284698.jpg,0,1,19472,187500,10.385066666666667,False
000000571804.jpg,4,81,7416,272640,2.720070422535211,False
000000279887.jpg,0,4,58043,273280,21.239388173302107,False
000000230008.jpg,0,3,34157,230400,14.825086805555557,False
000000452122.jpg,0,5,25828,273280,9.451112412177986,False
000000230008.jpg,1,4,52136,230400,22.628472222222225,False
000000102356.jpg,1,4,81178,273280,29.705064402810304,False
000000230008.jpg,2,1,12995,230400,5.640190972222222,False
000000279887.jpg,9,4,6421,273280,2.3496048009367683,False
000000579158.jpg,0,5,89252,307200,29.053385416666664,False
000000579158.jpg,7,8,8018,307200,2.6100260416666665,False
000000008690.jpg,0,1,45538,307200,14.823567708333332,False
000000008690.jpg,1,1,26145,307200,8.5107421875,False
000000273198.jpg,2,1,11099,187500,5.919466666666667,False
000000008690.jpg,2,1,8744,307200,2.846354166666667,False
000000468124.jpg,1,6,120581,293760,41.0474537037037,False
000000273198.jpg,4,11,5659,187500,3.0181333333333336,False
000000187144.jpg,0,6,79299,307200,25.8134765625,False
000000095843.jpg,0,6,111398,269440,41.344269596199524,False
000000008690.jpg,4,20,30964,307200,10.079427083333334,False
000000490125.jpg,12,8,13670,167500,8.161194029850746,False
000000284445.jpg,10,1,10622,380160,2.7940867003367003,False
000000166563.jpg,0,22,51053,261120,19.55154718137255,False
000000447342.jpg,2,6,21458,266240,8.059645432692308,False
000000284445.jpg,11,1,9498,380160,2.498421717171717,False
000000417779.jpg,2,11,24101,307200,7.845377604166667,False
000000447342.jpg,3,6,18702,266240,7.0244891826923075,False
000000447342.jpg,11,8,16933,266240,6.360051081730769,False
000000532058.jpg,2,65,280236,307200,91.22265625,False
000000532058.jpg,3,1,57877,307200,18.840169270833336,False
000000429011.jpg,0,3,11571,219520,5.271045918367347,False
000000578093.jpg,0,7,32057,307200,10.435221354166666,False
000000105264.jpg,0,21,37926,273280,13.878073770491802,False
000000429011.jpg,2,8,21617,219520,9.847394314868804,False
000000105264.jpg,1,1,6984,273280,2.5556206088992974,False
000000301061.jpg,0,1,11271,307200,3.6689453125,False
000000267434.jpg,1,21,20205,307200,6.577148437499999,False
000000025393.jpg,8,1,24841,307200,8.086263020833332,False
000000106757.jpg,0,1,70753,272640,25.951071009389672,False
000000370711.jpg,0,1,10000,307200,3.2552083333333335,False
000000183648.jpg,0,1,22443,273920,8.193268107476635,False
000000471087.jpg,1,1,112628,204500,55.07481662591687,False
000000370711.jpg,9,28,8363,307200,2.7223307291666665,False
000000183648.jpg,1,1,25316,273920,9.242114485981308,False
000000358525.jpg,0,1,60542,307200,19.707682291666668,False
000000370711.jpg,13,28,7371,307200,2.3994140625,False
000000183648.jpg,2,1,18608,273920,6.79322429906542,False
000000079144.jpg,0,23,9492,293120,3.238264192139738,False
000000267434.jpg,6,21,7642,307200,2.4876302083333335,False
000000130699.jpg,9,8,7026,273280,2.570989461358314,False
000000358525.jpg,2,33,24034,307200,7.823567708333333,False
000000079144.jpg,1,23,10283,293120,3.508119541484716,False
000000431727.jpg,0,23,29024,273280,10.620608899297423,False
000000091921.jpg,0,24,23216,307200,7.557291666666667,False
000000235784.jpg,1,1,14114,293760,4.804602396514161,False
000000218424.jpg,0,24,29722,307200,9.675130208333334,False
000000405249.jpg,1,61,4062,187500,2.1664,False
